target,sampwt,trainFlg,appAge,appResidence,appTimeAddress,appIncome,appOcc,appFinanceCo,appChkSv,dealNewUsed,dealLoanToVal,cbFICO,cbTimeFile,cbMosAvg,cbUtilizn,cb90Ever,cbPctGood,cbMosDlq,cbInq5Mos,cbMosInq,Date_Opened
1,7.07967377,1,21,P,21,1309,r,N,0,N,94.80000019,703,105,1,0,0,100,-99000576,3,0,Wed Oct 04 15:00:00 CST 2006
1,1.00692511,1,66,Q,12,3000,,N,0,N,90.90000057,603,404,-99000784,-99000672,0,100,-99000576,5,1,Mon Feb 05 16:00:00 CST 2007
1,1.00692511,2,26,H,3,1644,,_,2,N,52.1000061,578,602,10,67,1,75,2,10,0,Fri Jan 12 16:00:00 CST 2007
1,1.00692511,1,35,R,0,1800,k,N,3,N,70.90000916,764,310,-99000784,0,0,100,-99000576,1,0,Thu Feb 01 16:00:00 CST 2007
1,1.00692511,2,22,P,5,2000,p,F,2,N,83.20001221,635,203,2,129,0,100,-99000576,10,0,Sat Nov 11 16:00:00 CST 2006
1,34.94361698,1,23,R,0,860,g,_,2,N,100,537,404,-99000784,63,3,33,1,20,0,Sun Oct 01 15:00:00 CST 2006
1,4.14506843,2,25,R,1,1400,b,N,0,N,94.80000019,609,504,-99000784,40,0,96,26,5,0,Fri Jun 22 15:00:00 CST 2007
1,1.17956953,1,36,H,7,1644,,_,3,N,94,631,309,-99000784,-99000672,2,33,18,3,0,Wed Nov 01 16:00:00 CST 2006
1,1.00692511,1,23,P,20,1100,w,N,2,N,91.80000019,649,100,-99000784,-99000672,0,100,-99000576,2,1,Tue Oct 10 15:00:00 CST 2006
1,1.00692511,1,22,M,2,1565,r,F,3,N,94.60000038,590,310,4,82,1,80,9,5,0,Tue Dec 26 16:00:00 CST 2006
1,11.24491693,1,21,Q,3,1000,s,N,1,N,90.10000038,637,304,41,100,0,100,-99000576,2,0,Wed Jun 06 15:00:00 CST 2007
1,0.88183556,2,29,R,3,1040,g,F,3,N,84.10000038,679,705,-99000784,28,0,56,10,2,0,Tue Mar 27 15:00:00 CST 2007
1,6.6754753,1,21,R,0,1200,g,F,2,N,91,679,107,19,7,0,100,-99000576,10,0,Fri Jun 15 15:00:00 CST 2007
1,3.98759182,1,22,R,6,1150,o,F,3,N,87.80000019,0,3,-99000784,-99000672,0,-99000712,-99000576,2,0,Sat Oct 21 15:00:00 CST 2006
1,3.12913858,1,42,R,0,2020,w,F,0,N,97.5,661,605,-99000784,5,0,100,-99000576,6,0,Thu Apr 19 15:00:00 CST 2007
1,1.00692511,1,25,R,0,1472,g,F,3,N,71.30000305,628,209,-99000784,100,0,67,13,1,3,Thu Dec 28 16:00:00 CST 2006
1,1.00692511,1,25,R,25,2333,k,_,0,N,81,0,407,-99000784,-99000672,0,-99000712,-99000576,0,-99000672,Fri Mar 16 15:00:00 CST 2007
1,8.21891492,1,22,Q,0,1442,o,_,3,N,88.10000038,534,110,-99000784,-99000672,1,0,3,4,0,Sat Jul 08 15:00:00 CST 2006
1,1.00692511,1,45,Q,20,3000,f,_,2,N,90.90000057,658,505,36,446,0,100,-99000576,5,0,Tue Nov 07 16:00:00 CST 2006
1,1.00692511,1,22,R,0,1500,,_,2,N,86,605,200,-99000784,90,0,100,-99000576,2,0,Sun Jul 23 15:00:00 CST 2006
1,1.00692511,1,39,H,3,2940,f,F,3,N,89.90000057,0,2,24,-99000672,0,-99000712,-99000576,2,0,Wed Nov 15 16:00:00 CST 2006
1,0.53715294,1,46,H,7,4883,y,F,3,N,98.70000076,683,1208,28,54,0,100,-99000576,4,0,Sat May 19 15:00:00 CST 2007
1,1.00692511,1,58,R,20,1240,u,N,1,N,88.70000076,688,606,6,96,0,100,-99000576,1,0,Fri May 11 15:00:00 CST 2007
1,1.00692511,1,26,R,2,1200,b,N,3,N,84.10000038,0,200,2,-99000672,0,100,-99000576,2,0,Fri Sep 22 15:00:00 CST 2006
1,1.00692511,1,29,R,0,2475,f,N,3,N,90.10000038,522,408,-99000784,-99000672,0,50,2,14,0,Fri Dec 15 16:00:00 CST 2006
1,5.0367221,2,25,P,0,1150,w,N,1,N,89.90000057,624,301,78,78,0,100,-99000576,3,0,Wed Aug 09 15:00:00 CST 2006
1,6.14551852,1,24,H,3,1264,f,N,2,N,80.40000916,622,501,-99000784,168,0,57,3,6,0,Thu Sep 14 15:00:00 CST 2006
1,1.17956953,1,20,M,0,3060,f,N,3,N,55.6000061,605,11,-99000784,-99000672,1,80,5,11,0,Wed Oct 04 15:00:00 CST 2006
1,1.00692511,2,23,H,2,2300,y,N,3,N,89.5,524,507,-99000784,58,1,90,2,8,0,Thu Apr 05 15:00:00 CST 2007
1,1.17956953,1,27,P,0,1200,f,F,2,N,89.30000019,617,406,-99000784,101,1,86,28,18,0,Tue Oct 03 15:00:00 CST 2006
1,1.00692511,1,25,H,1,2250,e,M,2,N,87.70000076,544,202,-99000784,73,0,83,2,10,0,Sat Feb 10 16:00:00 CST 2007
1,1.00692511,1,34,Q,34,2900,p,N,0,N,92.20000076,610,207,2,-99000712,1,86,60,13,0,Sun Aug 20 15:00:00 CST 2006
1,1.00692511,2,24,R,0,3000,y,N,2,N,97.70000076,613,302,9,-99000672,0,100,-99000576,6,0,Mon Dec 18 16:00:00 CST 2006
1,2.61251929,2,26,R,0,6633,b,M,2,N,97.10000038,0,0,11,-99000672,0,-99000712,-99000576,2,0,Thu Nov 09 16:00:00 CST 2006
1,23.55529864,1,25,Q,1,1352,p,F,1,N,94.80000019,534,308,-99000784,95,0,81,1,13,0,Fri Oct 27 15:00:00 CST 2006
1,1.00692511,2,67,H,5,1206,e,N,3,N,91.20000076,662,807,0,0,3,67,23,6,0,Tue Apr 24 15:00:00 CST 2007
1,1.00692511,1,42,H,2,1250,p,_,2,N,89.70000076,0,204,-99000784,-99000672,0,100,-99000576,2,0,Sat Aug 05 15:00:00 CST 2006
1,0.22115657,1,36,H,12,2550,b,N,3,N,100,685,908,4,39,0,78,10,1,5,Thu Feb 15 16:00:00 CST 2007
1,1.00692511,1,39,H,5,3000,e,N,2,N,95.40000057,642,710,21,67,1,96,31,10,0,Tue Mar 27 15:00:00 CST 2007
1,1.00692511,1,31,H,4,5000,k,N,3,N,83.80000305,576,1311,-99000784,52,5,71,1,6,0,Sun Apr 08 15:00:00 CST 2007
1,1.00692511,1,30,H,3,5333,b,F,3,N,94.10000038,627,1405,1,55,0,94,-99000712,5,0,Fri May 11 15:00:00 CST 2007
1,1.00692511,1,37,H,8,1800,w,N,1,N,98.5,655,606,-99000784,45,0,67,52,4,0,Tue Mar 06 16:00:00 CST 2007
1,20.71029006,1,21,P,3,975,y,N,0,N,88.10000038,521,107,3,-99000672,1,0,2,1,0,Mon Mar 26 15:00:00 CST 2007
1,1.00692511,1,40,R,15,1200,k,N,0,N,90.5,641,400,7,-99000672,0,86,17,3,0,Sat Oct 14 15:00:00 CST 2006
1,1.00692511,1,33,H,4,4300,g,N,3,N,86.30000019,581,1111,18,74,0,76,4,15,0,Wed Apr 11 15:00:00 CST 2007
1,1.00692511,1,57,R,5,3333,b,N,3,N,84,673,2311,42,85,0,83,-99000712,1,0,Thu Jul 27 15:00:00 CST 2006
1,1.00692511,2,39,H,20,1800,s,M,3,N,87.70000076,586,101,-99000784,49,0,89,-99000576,16,0,Tue May 01 15:00:00 CST 2007
1,0.35899927,1,55,H,20,3333,y,F,3,N,87.30000019,706,1305,6,46,0,90,19,2,0,Wed Jun 13 15:00:00 CST 2007
1,1.00692511,1,26,H,16,1376,k,N,3,N,73,591,601,12,-99000712,0,91,3,7,0,Tue May 08 15:00:00 CST 2007
1,0.33063095,1,52,H,15,3000,b,N,3,N,90.90000057,687,2106,4,71,0,100,-99000576,3,0,Wed Apr 25 15:00:00 CST 2007
1,1.00692511,1,24,H,2,1608,,N,3,N,87.80000019,595,506,-99000784,50,0,71,17,10,0,Sun Jun 17 15:00:00 CST 2007
1,4.11658924,1,36,R,24,2200,w,_,2,N,91.20000076,647,108,-99000784,0,0,100,-99000576,15,0,Wed Jan 10 16:00:00 CST 2007
1,1.99786541,2,40,Q,30,2000,b,N,3,N,90.30000019,655,909,3,-99000672,1,33,28,6,0,Sat Jan 13 16:00:00 CST 2007
1,1.00692511,1,44,R,1,1500,,N,1,N,89.40000057,659,804,-99000784,-99000712,0,85,46,7,0,Tue Sep 05 15:00:00 CST 2006
1,20.43314154,2,23,R,2,2874,f,N,2,N,81.30000305,558,208,-99000784,104,4,60,6,12,0,Mon Jun 25 15:00:00 CST 2007
1,6.73870187,1,24,P,19,1262,f,N,2,N,86.5,572,310,9,65,1,63,2,4,0,Thu May 10 15:00:00 CST 2007
1,1.00692511,2,25,H,25,1500,y,N,3,N,94.40000057,617,701,-99000784,65,1,75,11,9,0,Thu Mar 08 16:00:00 CST 2007
1,1.17956953,1,31,R,3,1100,,N,3,N,89.80000019,659,800,-99000784,82,0,90,13,2,1,Wed Dec 20 16:00:00 CST 2006
1,1.00692511,2,26,P,14,900,p,N,3,N,74.40000916,644,407,-99000784,-99000672,0,80,38,3,0,Mon Apr 09 15:00:00 CST 2007
1,3.33272372,2,36,H,2,3000,f,N,3,N,91.90000057,666,507,3,-99000672,0,100,-99000576,3,1,Wed Jun 06 15:00:00 CST 2007
1,3.81770002,2,31,R,0,1430,e,M,0,N,89.10000038,633,400,-99000784,-99000672,0,60,2,0,6,Sat Mar 03 16:00:00 CST 2007
1,1.00692511,1,25,R,5,1000,k,N,0,N,77.30000305,0,102,-99000784,-99000672,0,-99000712,-99000576,3,0,Mon Apr 23 15:00:00 CST 2007
1,1.00692511,2,38,H,3,3500,k,N,2,N,94,609,807,-99000784,57,0,82,3,5,0,Mon Nov 20 16:00:00 CST 2006
1,1.73265985,2,45,H,10,3083,y,F,3,N,89.80000019,623,1901,-99000784,68,1,74,9,5,0,Sun May 13 15:00:00 CST 2007
1,1.00692511,1,20,R,0,800,b,N,2,N,94.5,685,100,27,-99000576,0,100,-99000576,16,1,Sat Apr 07 15:00:00 CST 2007
1,1.00692511,1,19,H,2,2100,g,F,2,N,86.20000076,584,10,23,100,0,100,-99000576,3,1,Wed Apr 25 15:00:00 CST 2007
1,1.00692511,2,36,H,3,4300,u,B,3,N,89,580,409,-99000784,71,0,71,6,6,1,Thu Oct 12 15:00:00 CST 2006
1,1.00692511,1,51,H,3,8333,f,N,3,N,92.40000057,598,1906,1,107,0,91,8,8,1,Fri Apr 13 15:00:00 CST 2007
1,1.00692511,1,30,P,7,1304,g,B,3,N,90.20000076,613,805,-99000784,-99000672,0,82,22,6,0,Thu Feb 15 16:00:00 CST 2007
1,1.00692511,2,51,R,2,1200,f,N,3,N,79.1000061,0,508,-99000784,-99000672,0,-99000712,-99000576,2,1,Mon Dec 18 16:00:00 CST 2006
1,1.00692511,1,21,R,5,1200,r,N,3,N,89.90000057,624,5,-99000784,-99000672,0,100,-99000576,13,0,Fri Jan 19 16:00:00 CST 2007
1,1.00692511,1,27,H,0,2300,r,F,3,N,95,588,401,-99000784,-99000672,0,87,-99000576,8,1,Thu Aug 24 15:00:00 CST 2006
1,1.17956953,1,34,H,0,5000,f,M,3,N,79.20001221,674,1204,-99000784,30,0,100,-99000576,2,0,Sun Jun 17 15:00:00 CST 2007
1,0.62096576,1,52,H,25,3008,u,_,3,N,97.70000076,670,2005,-99000784,8,2,82,4,2,0,Fri Nov 24 16:00:00 CST 2006
1,1.00692511,2,24,P,23,1500,g,N,3,N,82.1000061,668,206,-99000784,61,0,100,-99000576,4,0,Mon Jun 18 15:00:00 CST 2007
1,1.00692511,1,60,H,18,1400,y,N,0,N,82.6000061,664,603,6,99,0,60,51,4,0,Mon Jan 01 16:00:00 CST 2007
1,1.00692511,1,28,P,5,1000,g,N,0,N,82.20001221,603,408,2,87,0,83,-99000712,5,0,Tue Jun 19 15:00:00 CST 2007
1,1.00692511,1,64,R,6,400,w,N,0,N,76,671,103,8,-99000672,0,100,-99000576,3,0,Mon May 07 15:00:00 CST 2007
1,1.17956953,1,36,H,15,1750,w,N,3,N,94.5,647,1300,24,30,0,67,10,5,0,Sat Mar 17 15:00:00 CST 2007
1,1.00692511,1,22,R,0,1650,w,N,2,N,85,719,208,77,0,0,100,-99000576,3,2,Fri Jan 05 16:00:00 CST 2007
1,1.00692511,1,31,H,1,2500,p,M,2,N,92.80000019,661,1605,-99000784,76,0,92,-99000576,6,0,Wed Mar 28 15:00:00 CST 2007
1,1.00692511,1,-99000792,R,0,8800,b,F,3,N,100,0,-99000640,6,-99000640,0,-99000640,-99000640,-99000640,-99000640,Sun Dec 03 16:00:00 CST 2006
1,1.00692511,1,38,H,15,2225,,N,2,N,94.70000076,569,909,-99000784,34,0,72,2,1,0,Sun Sep 24 15:00:00 CST 2006
1,1.00692511,2,41,R,0,3500,,F,2,N,94.40000057,620,1606,6,86,0,57,3,2,0,Thu Nov 09 16:00:00 CST 2006
1,1.00692511,1,59,R,2,3000,w,F,2,N,81.20001221,775,2903,-99000784,21,0,100,-99000576,6,0,Tue Apr 03 15:00:00 CST 2007
1,3.85005728,2,29,H,2,1410,f,_,3,N,97.30000019,604,605,-99000784,77,0,63,1,2,0,Thu Apr 12 15:00:00 CST 2007
1,1.00692511,1,20,P,2,1300,g,_,3,N,61.30000305,0,2,13,-99000672,0,-99000712,-99000576,1,2,Thu Mar 01 16:00:00 CST 2007
1,1.00692511,2,19,H,19,1257,w,_,3,N,85.60000038,724,107,-99000784,14,0,100,-99000576,2,0,Tue Jul 11 15:00:00 CST 2006
1,1.00692511,1,21,H,3,900,f,N,2,N,92.20000076,596,302,1,92,0,60,-99000712,9,0,Tue Jun 12 15:00:00 CST 2007
1,4.73665793,2,55,H,55,1630,g,N,1,N,94.5,635,610,-99000784,0,1,57,3,4,0,Tue Jul 11 15:00:00 CST 2006
1,5.75806967,1,22,P,2,2100,f,N,2,N,91.5,561,206,-99000784,69,2,43,7,2,0,Sun Jan 28 16:00:00 CST 2007
1,1.21557874,1,24,P,1,1750,b,N,1,N,76.90000916,630,209,-99000784,27,2,60,18,4,0,Thu Dec 21 16:00:00 CST 2006
1,1.00692511,2,30,R,0,1000,w,N,3,N,86.90000057,601,108,-99000784,72,0,100,-99000576,8,0,Wed Nov 08 16:00:00 CST 2006
1,1.00692511,1,52,H,18,1878,g,F,3,N,91.80000019,622,207,-99000784,-99000672,0,0,4,0,-99000672,Wed Jun 27 15:00:00 CST 2007
1,1.00692511,2,21,P,1,1228,e,_,3,N,88.80000019,592,101,5,96,0,100,-99000576,17,0,Thu Mar 08 16:00:00 CST 2007
1,1.00692511,2,24,P,0,1100,w,B,2,N,68.40000916,622,208,-99000784,0,0,75,14,5,0,Fri Jun 08 15:00:00 CST 2007
1,1.17956953,1,23,H,23,2489,e,N,2,N,91.60000038,662,500,1,77,0,100,-99000576,2,0,Sun Dec 03 16:00:00 CST 2006
1,3.12904389,1,24,R,3,1379,p,N,3,N,81.30000305,593,403,34,49,0,50,6,8,0,Mon Apr 09 15:00:00 CST 2007
1,1.00692511,1,51,R,2,1000,y,N,2,N,91.10000038,610,109,-99000784,90,0,100,-99000576,6,0,Sun May 27 15:00:00 CST 2007
1,1.00692511,1,21,R,0,1800,p,N,3,N,94.70000076,570,102,-99000784,76,0,83,10,4,0,Tue Feb 13 16:00:00 CST 2007
1,1.17956953,1,25,R,15,1150,r,N,2,N,85.20000076,577,109,-99000784,102,0,75,8,12,0,Wed Jul 19 15:00:00 CST 2006
1,1.17956953,1,29,H,4,1900,g,_,0,N,80.90000916,524,311,-99000784,-99000672,1,0,1,6,0,Sat Nov 25 16:00:00 CST 2006
1,10.07091628,1,20,R,1,2400,f,N,3,N,70,588,106,-99000784,-99000672,0,100,-99000576,3,0,Wed Apr 25 15:00:00 CST 2007
1,1.14737114,2,61,H,3,2300,g,N,3,N,86.60000038,711,707,41,92,0,100,-99000576,1,0,Tue May 01 15:00:00 CST 2007
1,1.00692511,1,28,R,3,2200,y,F,0,N,100,670,204,-99000784,-99000672,0,100,-99000576,2,0,Sun Aug 06 15:00:00 CST 2006
1,1.17956953,1,42,R,4,900,g,F,3,N,93.80000019,586,907,-99000784,50,0,83,1,1,0,Tue Jul 11 15:00:00 CST 2006
1,15.50290809,1,47,H,46,2400,s,F,2,N,100,604,506,19,-99000672,0,73,9,7,0,Tue Mar 20 15:00:00 CST 2007
1,1.17956953,1,47,H,23,2300,g,_,3,N,79.1000061,633,103,-99000784,-99000672,0,0,0,0,-99000672,Fri Sep 22 15:00:00 CST 2006
1,1.00692511,2,-99000792,P,8,1300,,N,2,N,90.30000019,545,103,-99000784,-99000712,1,0,0,6,0,Sun Mar 18 15:00:00 CST 2007
1,1.17956953,1,19,P,14,1032,h,N,1,N,83.90000916,660,103,31,41,0,100,-99000576,10,0,Mon Jan 22 16:00:00 CST 2007
1,1.00692511,1,24,H,1,4800,p,F,2,N,85.80000019,656,200,-99000784,-99000672,0,100,-99000576,1,0,Thu Jan 11 16:00:00 CST 2007
1,1.00692511,1,50,H,7,2200,k,F,3,N,90.30000019,645,801,-99000784,-99000712,0,80,70,2,0,Thu Nov 02 16:00:00 CST 2006
1,1.00692511,2,27,P,27,1300,b,N,3,N,82.90000916,686,205,2,0,0,100,-99000576,3,0,Thu May 24 15:00:00 CST 2007
1,1.00692511,1,31,H,1,2200,g,N,2,N,86.80000019,588,711,-99000784,-99000672,2,67,6,4,0,Mon Jul 10 15:00:00 CST 2006
1,1.00692511,1,21,P,20,900,f,N,2,N,83.40000916,488,209,15,61,1,0,1,14,1,Wed Jan 10 16:00:00 CST 2007
1,1.00692511,1,22,R,2,1839,b,F,3,N,88.90000057,597,102,-99000784,-99000672,0,86,-99000576,12,0,Tue Nov 14 16:00:00 CST 2006
1,1.17956953,1,20,P,15,1200,f,N,1,N,88.90000057,614,109,-99000784,72,0,50,3,9,0,Tue May 08 15:00:00 CST 2007
1,1.17956953,1,38,H,0,1000,,N,3,N,80,679,907,-99000784,0,1,55,25,4,0,Fri Nov 24 16:00:00 CST 2006
1,1.00692511,1,22,M,3,1040,b,N,3,N,75.5,592,110,-99000784,88,0,100,-99000576,6,0,Sat Apr 21 15:00:00 CST 2007
1,1.00692511,1,44,R,0,2199,y,M,2,N,70.70001221,662,1608,-99000784,41,0,69,3,4,0,Sun Sep 17 15:00:00 CST 2006
1,13.57491189,1,27,H,9,1250,k,N,0,N,90.30000019,0,902,15,-99000672,1,0,23,4,0,Sun Aug 13 15:00:00 CST 2006
1,1.00692511,1,35,H,6,2783,p,F,2,N,73.30000305,730,510,-99000784,0,0,100,-99000576,3,1,Fri Jul 14 15:00:00 CST 2006
1,1.00692511,2,22,H,3,2350,y,_,3,N,78.80000305,645,310,-99000784,98,0,100,-99000576,2,0,Sat May 26 15:00:00 CST 2007
1,1.00692511,2,24,R,0,1333,b,N,3,N,87.30000019,588,800,-99000784,29,0,62,9,3,0,Thu Apr 19 15:00:00 CST 2007
1,1.00692511,2,23,R,1,1400,,F,1,N,86.5,633,409,-99000784,45,0,100,-99000576,8,0,Thu Feb 01 16:00:00 CST 2007
1,1.00692511,1,20,R,1,1200,r,_,3,N,81.30000305,0,106,56,-99000672,0,-99000712,-99000576,1,0,Thu Sep 21 15:00:00 CST 2006
1,7.32343585,1,23,R,4,1680,k,M,3,N,91.20000076,626,108,-99000784,-99000672,1,33,8,4,0,Mon Jun 04 15:00:00 CST 2007
1,1.00692511,1,32,H,1,1150,g,N,3,N,90.40000057,0,907,-99000784,-99000712,0,100,-99000576,6,0,Mon Nov 27 16:00:00 CST 2006
1,1.00692511,1,24,H,1,2000,g,N,3,N,100,685,307,-99000784,50,0,100,-99000576,2,1,Sat Sep 16 15:00:00 CST 2006
1,1.00692511,1,31,H,5,1200,g,F,2,N,91.80000019,635,909,-99000784,83,0,100,-99000576,5,0,Thu Dec 14 16:00:00 CST 2006
1,1.00692511,1,20,R,0,1300,,N,3,N,83.40000916,626,100,-99000784,-99000672,0,100,-99000576,10,0,Mon Jan 15 16:00:00 CST 2007
1,1.00692511,2,36,R,1,1340,f,N,2,N,87.80000019,551,1304,-99000784,-99000672,1,0,4,1,0,Fri Jan 19 16:00:00 CST 2007
1,1.00692511,1,52,H,0,2056,u,F,2,N,90,601,701,-99000784,0,2,60,9,9,0,Fri Apr 06 15:00:00 CST 2007
1,1.00692511,1,24,R,1,2040,g,N,2,N,86.40000057,588,7,-99000784,-99000672,0,100,-99000576,1,0,Tue May 15 15:00:00 CST 2007
1,6.45233383,2,46,R,6,1400,f,_,1,N,100,618,711,8,0,9,17,6,3,0,Fri Oct 06 15:00:00 CST 2006
1,1.00692511,1,27,R,4,1888,f,N,2,N,100,519,211,2,75,1,73,4,5,1,Sat Apr 14 15:00:00 CST 2007
1,1.00692511,1,21,P,21,2022,u,M,3,N,78.40000916,607,302,-99000784,25,1,60,6,3,0,Mon Apr 09 15:00:00 CST 2007
1,1.00692511,1,20,R,0,1280,f,_,3,N,80.1000061,0,4,-99000784,-99000672,0,-99000712,-99000576,5,0,Mon Jun 18 15:00:00 CST 2007
1,1.00692511,2,35,R,6,1696,o,F,0,N,92.70000076,588,408,-99000784,90,1,80,2,2,0,Mon Jan 22 16:00:00 CST 2007
1,1.00692511,1,52,R,0,3400,g,B,3,N,100,532,509,-99000784,94,0,56,2,3,0,Tue Sep 12 15:00:00 CST 2006
1,1.00692511,2,21,H,0,2600,y,F,3,N,83.80000305,683,205,55,0,0,100,-99000576,3,0,Wed Oct 25 15:00:00 CST 2006
1,1.00692511,1,25,H,3,1975,u,F,3,N,94.20000076,638,600,-99000784,84,0,100,-99000576,3,0,Thu May 10 15:00:00 CST 2007
1,1.00692511,1,24,R,5,4050,,N,3,N,87.80000019,547,504,-99000784,77,3,50,0,1,0,Sun Jun 17 15:00:00 CST 2007
1,1.00692511,1,27,P,0,1450,,_,2,N,70.40000916,0,8,2,-99000672,0,-99000712,-99000576,0,-99000672,Sat Dec 16 16:00:00 CST 2006
1,1.00692511,2,24,R,1,3233,y,N,3,N,76.90000916,580,400,-99000784,50,0,90,2,7,0,Mon Apr 09 15:00:00 CST 2007
1,1.00692511,1,32,R,0,1112,f,N,1,N,84.60000038,0,5,4,-99000672,0,-99000712,-99000576,2,0,Sun Mar 11 16:00:00 CST 2007
1,1.00692511,1,30,H,0,4000,g,F,3,N,85.70000076,689,307,-99000784,23,0,100,-99000576,8,0,Sat Apr 28 15:00:00 CST 2007
1,1.00692511,1,39,H,16,1200,f,_,0,N,94.5,648,510,2,-99000712,0,100,-99000576,3,0,Tue May 08 15:00:00 CST 2007
1,1.31985477,1,31,R,4,2300,b,M,2,N,94.5,586,902,-99000784,57,2,38,1,2,0,Sun Nov 26 16:00:00 CST 2006
1,1.00692511,1,62,H,38,1200,f,B,3,N,88.90000057,690,610,-99000784,19,1,83,63,2,0,Thu Sep 07 15:00:00 CST 2006
1,17.21606155,1,24,R,1,1500,f,N,1,N,82,604,104,-99000784,-99000672,0,100,-99000576,16,0,Mon Jun 18 15:00:00 CST 2007
1,1.00692511,1,19,P,0,1309,g,F,0,N,89.90000057,635,7,6,-99000672,0,100,-99000576,5,0,Sat Mar 10 16:00:00 CST 2007
1,1.17956953,1,20,P,16,950,,N,3,N,88.20000076,639,6,-99000784,-99000672,0,100,-99000576,3,0,Sat Sep 09 15:00:00 CST 2006
1,1.39523308,1,36,H,1,1832,b,_,2,N,78.30000305,0,404,-99000784,-99000672,0,-99000712,-99000576,1,0,Mon Dec 25 16:00:00 CST 2006
1,1.00692511,1,18,R,0,1080,f,F,3,N,91.40000057,652,100,-99000784,-99000712,0,100,-99000576,4,0,Sun Nov 19 16:00:00 CST 2006
1,1.17956953,2,42,R,0,800,g,F,2,N,73.1000061,502,108,11,95,0,33,0,4,0,Thu Jul 13 15:00:00 CST 2006
1,2.69244246,2,19,M,0,800,y,N,3,N,85.60000038,599,202,-99000784,21,0,50,5,4,0,Mon Mar 19 15:00:00 CST 2007
1,1.17956953,1,26,R,1,1200,k,F,3,N,81.5,462,101,-99000784,107,2,20,1,4,0,Tue Jul 11 15:00:00 CST 2006
1,1.00692511,1,34,H,6,2300,,N,3,N,95.40000057,601,205,-99000784,-99000672,0,100,-99000576,5,0,Tue Jun 05 15:00:00 CST 2007
1,1.00692511,1,26,R,9,2500,b,F,0,N,85.40000057,643,507,-99000784,-99000672,0,89,16,3,0,Sun Sep 10 15:00:00 CST 2006
1,1.00692511,1,26,R,0,1800,,F,3,N,79.80000305,550,304,-99000784,45,0,29,1,2,0,Wed Jun 20 15:00:00 CST 2007
1,1.00692511,1,19,P,12,880,w,N,0,N,73.5,0,2,-99000784,-99000672,0,-99000712,-99000576,5,0,Thu Mar 08 16:00:00 CST 2007
1,1.00692511,1,23,P,0,1200,w,N,3,N,77.40000916,628,403,6,69,2,0,16,6,0,Wed Jan 03 16:00:00 CST 2007
1,1.00692511,1,54,H,0,1400,g,N,3,N,85.90000057,593,701,-99000784,83,0,90,28,11,0,Thu Aug 10 15:00:00 CST 2006
1,1.00692511,2,35,R,4,2040,,F,3,N,96.30000019,682,1002,-99000784,-99000712,1,50,36,3,0,Wed Apr 25 15:00:00 CST 2007
1,1.17956953,1,38,H,9,3750,f,N,3,N,51.90000916,680,1100,-99000784,34,0,100,-99000576,3,0,Wed Jul 05 15:00:00 CST 2006
1,1.00692511,1,23,P,1,1200,f,N,3,N,90.80000019,597,202,-99000784,-99000712,0,100,3,3,0,Fri Jan 19 16:00:00 CST 2007
1,1.00692511,2,25,Q,1,2000,u,F,3,N,96.90000057,608,201,29,-99000672,0,60,2,8,0,Wed Jul 12 15:00:00 CST 2006
1,11.09070872,2,20,P,17,850,f,_,1,N,83.6000061,685,109,7,-99000672,0,100,-99000576,1,0,Sat Feb 03 16:00:00 CST 2007
1,1.00692511,1,24,Q,1,1795,k,F,3,N,79.30000305,623,102,61,-99000672,0,100,-99000576,6,0,Mon Mar 19 15:00:00 CST 2007
1,1.00692511,1,-99000792,R,15,1500,g,F,2,N,89.20000076,656,508,2,-99000672,0,100,-99000576,4,0,Mon Nov 06 16:00:00 CST 2006
1,1.00692511,2,51,Q,30,2065,y,N,3,N,80.80000305,622,1701,-99000784,89,0,100,-99000576,4,0,Wed Sep 13 15:00:00 CST 2006
1,1.00692511,2,34,R,1,2006,w,N,2,N,86.30000019,489,1007,18,88,5,27,1,7,0,Fri Jan 26 16:00:00 CST 2007
1,1.2458507,1,42,H,2,6666,b,N,3,N,87.90000057,691,1509,47,-99000672,0,91,19,14,1,Wed Sep 20 15:00:00 CST 2006
1,0.9322412,1,38,H,16,1480,g,F,3,N,86.10000038,655,1704,-99000784,55,1,64,31,1,0,Sat May 12 15:00:00 CST 2007
1,3.72886612,1,-99000792,Q,0,1897,b,N,3,N,93.90000057,652,1000,7,94,0,100,-99000576,7,0,Thu Aug 17 15:00:00 CST 2006
1,1.00692511,1,58,H,27,2500,r,N,3,N,80.5,751,2800,-99000784,39,0,100,-99000576,1,0,Thu Mar 15 15:00:00 CST 2007
1,1.00692511,1,20,H,1,850,k,_,3,N,93.30000019,649,101,37,-99000672,0,100,-99000576,2,0,Mon Feb 05 16:00:00 CST 2007
1,1.17956953,1,24,P,1,1200,g,F,0,N,78.20001221,617,111,-99000784,-99000672,0,100,-99000576,1,1,Thu May 03 15:00:00 CST 2007
1,1.00692511,1,21,P,7,700,,N,2,N,88.70000076,688,9,-99000784,0,0,100,-99000576,2,1,Wed Jan 24 16:00:00 CST 2007
1,1.00692511,1,26,Q,0,1250,g,F,3,N,87.80000019,567,500,3,98,0,100,-99000576,5,0,Sat Sep 09 15:00:00 CST 2006
1,1.00692511,1,22,P,12,1235,,N,0,N,84.20000076,669,307,14,88,0,100,-99000576,1,0,Wed Jul 05 15:00:00 CST 2006
